Sequenz;Verkaufsbeleg;Position;Name;MatBereitstell;Materialnummer;Text;Quality;;Quality-Version;YSOR vers.;Arbeitsplatz;Bedarfsmenge SD;Gewicht/1 ST [KG];Vorgangsmenge;Vorgangsmenge [TO];Gedrückt;Rest Presse;Rest Presse [TO];Auftrag;Modellnummer
0;520005096;190;Dominion Global France S.A.S.;08.04.2020;8100090984;SHD22A GEH-H \ SHD22A PD-Si96;900574;GEH-H-9.04003.003-S;H001;'@9V@;HAND;10,000;7,368;11,000;0,081;0,000;11,000;0,081;110000155837;ES11879A
0;520005096;180;Dominion Global France S.A.S.;08.04.2020;8100090983;SHD22 GEH-H \ SHD22 PD-Si96;900574;GEH-H-9.04003.003-S;H001;'@9V@;HAND;358,000;8,585;366,000;3,142;0,000;366,000;3,142;110000155841;ES11879
0;520005140;50;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100091969;114/108.500.330 GEHQ-H\114/108.500.330;900575;GEHQ-H-9.04703.005-A;H001;'@9V@;HAND;6,000;32,976;7,000;0,231;0,000;7,000;0,231;110000156978;S25831
0;520005140;60;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100091970;114/108.500.240 GEHQ-H \ 114/108.500.240;900575;GEHQ-H-9.04703.005-A;H001;'@9V@;HAND;100,000;23,976;102,000;2,446;0,000;102,000;2,446;110000156980;S25831A
0;520005140;80;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100091996;114/108.400.330 GEH-H \ 114/108.400.330;900574;GEH-H-9.04003.003-S;H001;'@9V@;HAND;175,000;26,663;179,000;4,773;0,000;179,000;4,773;110000156984;S25832
0;520005140;90;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100091998;113/109.400.330 GEH-H \ 113/109.400.330;900574;GEH-H-9.04003.003-S;H001;'@9V@;HAND;39,000;26,663;41,000;1,093;0,000;41,000;1,093;110000156988;S25832A
0;520005140;120;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092001;114/108.350.330 GEH-H \ 114/108.350.330;900574;GEH-H-9.04003.003-S;H001;'@9V@;HAND;6,000;23,332;7,000;0,163;0,000;7,000;0,163;110000156992;S25833
0;520005136;240;Hydro Aluminium A.S.;20.04.2020;8100054291;7P-201 HR50-H \ 7P-201 PD-S52;900596;HR50-H-9.39803.003-S;H001;'@5F@;HAND;64,000;24,983;68,000;1,699;0,000;68,000;1,699;110000157860;P31435
0;520005136;250;Hydro Aluminium A.S.;20.04.2020;8100054292;7P-202 HR50-H \ 7P-202 PD-S52;900596;HR50-H-9.39803.003-S;H001;'@5F@;HAND;64,000;23,613;68,000;1,606;0,000;68,000;1,606;110000157867;P31436
0;520005179;70;Didier-Werke AG;06.02.2020;8100065487;FZ11313 OFL148-H \ FZ11313 LiC14f;900599;OFL148-H-9.69113.001-S;H001;'@5F@;HAND;198,000;0,911;206,000;0,188;0,000;206,000;0,188;110000157044;P28473
0;520005179;20;Didier-Werke AG;06.02.2020;8100065490;FZ11184 OFL148-H \ FZ11184 LiC14f;900599;OFL148-H-9.69113.001-S;H001;'@5F@;HAND;36,000;9,188;39,000;0,358;0,000;39,000;0,358;110000157040;P28476
0;520005179;10;Didier-Werke AG;06.02.2020;8100065491;FZ11185 OFL148-H \ FZ11185 LiC14f;900599;OFL148-H-9.69113.001-S;H001;'@5F@;HAND;36,000;7,645;39,000;0,298;0,000;39,000;0,298;110000157036;P28477
0;520005179;270;Didier-Werke AG;06.02.2020;8100065492;FZ11320 OFL148-H \ FZ11320 LiC14f;900599;OFL148-H-9.69113.001-S;H001;'@5F@;HAND;76,000;2,218;80,000;0,177;0,000;80,000;0,177;110000157048;P28478
0;520005181;10;Taiwan Glass Ind. Corporation;10.02.2020;8100092012;HS970X430X150 Q98X-GF-H\B12-30 PD-Si98fc;900866;Q98X-GF-H-9.07703.604-S;H001;'@5F@;HAND;3,000;105,513;4,000;0,422;2,000;2,000;0,211;110000157889;S24335A
0;520005181;20;Taiwan Glass Ind. Corporation;10.02.2020;8100054336;833X190X40 Q98X-H \ 833X190X40 PD-Si98fc;900639;Q98X-H-9.07703.605-S;H001;'@9V@;HAND;15,000;10,953;20,000;0,219;0,000;20,000;0,219;110000157891;S24336
0;520005175;10;Keraglass S.A.;02.03.2020;8100065194;1210-0-1209 MU75AF-H \ o.G.;900795;MU75AF-H-9.43903.002-S;H001;'@9V@;HAND;1,000;218,504;2,000;0,437;0,000;2,000;0,437;110000157914;P30362A
0;520005118;100;17 DENIZLI CAM SAN.;20.03.2020;8100065605;WL423X260X75 GEH-H \ R21-4 PD-Si96;900574;GEH-H-9.04003.003-S;H001;'@9V@;HAND;2,000;8,709;3,000;0,026;0,000;3,000;0,026;110000157912;S21844A
0;520004855;90;Vetropack Straza d.d.;03.01.2020;8100076261;ML505X250X231 OT70K-H \ 50008 PD-S70+;900590;OT70K-H-9.43003.003-S;H001;'@5F@;HAND;2,000;70,741;3,000;0,212;0,000;3,000;0,212;110000135130;P30944
0;520005186;50;Schott AG;03.02.2020;8100091452;500X500X40 ZS65AL \ 500x500x40 PD-ZS65c;900793;ZS65AL-9.77203.004-S;H003;'@9V@;HAND;10,000;38,000;15,000;0,570;0,000;15,000;0,570;110000158023;P2A
0;520005031;80;BA Glass Bulgaria SA;09.03.2020;8100091979;F381X229X76 GESE-H \ C1970-15 PD-Si97lfe;900921;GESE-H-9.04903.018-S;H001;'@5F@;HAND;3,000;11,316;4,000;0,045;0,000;4,000;0,045;110000158863;S26040
0;520005031;90;BA Glass Bulgaria SA;09.03.2020;8100091980;ML381X229X229 GEHQ-H \ C1999 PD-Si97lfe;900575;GEHQ-H-9.04703.005-A;H001;'@9V@;HAND;3,000;34,560;4,000;0,138;0,000;4,000;0,138;110000158865;S26041
0;520005078;50;Schott Tubing (Zhejiang) Co. Ltd.;30.01.2020;8100052215;1000X375X100 OZK30-GF-H \ t.o.G.;900707;OZK30-GF-H-9.70703.001-S;H001;'@5F@;HAND;35,000;120,000;39,000;4,680;0,000;39,000;4,680;110000149098;P28810
0;520005082;50;Schott Tubing (Zhejiang) Co. Ltd.;29.07.2020;8100052215;1000X375X100 OZK30-GF-H \ t.o.G.;900707;OZK30-GF-H-9.70703.001-S;H001;'@5F@;HAND;35,000;120,000;39,000;4,680;0,000;39,000;4,680;110000149122;P28810
0;520005099;10;Schott AG;31.01.2020;8100052215;1000X375X100 OZK30-GF-H \ t.o.G.;900707;OZK30-GF-H-9.70703.001-S;H001;'@5F@;HAND;20,000;120,000;22,000;2,640;0,000;22,000;2,640;110000149771;P28810
0;520005197;130;Novaref S.P.A.;28.04.2020;8100052785;15-78 OM70S-H \ 15-78 PD-M75f+;900544;OM70S-H-9.43903.000-S;H001;'@9V@;HAND;40,000;39,423;43,000;1,695;0,000;43,000;1,695;110000159927;P30733
0;520005102;100;Rio Tinto Alcan Inc;29.05.2020;8100054436;91304 IK50M-H \ 91304;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;15,000;33,334;16,000;0,533;0,000;16,000;0,533;110000159223;P26034
0;520005103;250;Rio Tinto Alcan Inc;29.05.2020;8100054436;91304 IK50M-H \ 91304;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;56,000;33,334;59,000;1,967;0,000;59,000;1,967;110000159656;P26034
0;520005102;110;Rio Tinto Alcan Inc;29.05.2020;8100054438;91354 IK50M-H \ 91354;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;15,000;33,334;16,000;0,533;0,000;16,000;0,533;110000159231;P26035
0;520005103;260;Rio Tinto Alcan Inc;29.05.2020;8100054438;91354 IK50M-H \ 91354;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;56,000;33,334;59,000;1,967;0,000;59,000;1,967;110000159664;P26035
0;520005197;10;Novaref S.P.A.;28.04.2020;8100070574;755X500X100 IK45E-H \ 755X500X100 IK45E;900646;IK45E-H-938903.005-S;H001;'@5F@;HAND;5,000;84,938;6,000;0,510;0,000;6,000;0,510;110000159889;P30651
0;520005102;130;Rio Tinto Alcan Inc;29.05.2020;8100070962;91504 IK50M-H \ 91504 IK46VP;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;15,000;30,623;16,000;0,490;0,000;16,000;0,490;110000159250;P26036
0;520005103;280;Rio Tinto Alcan Inc;29.05.2020;8100070962;91504 IK50M-H \ 91504 IK46VP;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;56,000;30,623;59,000;1,807;0,000;59,000;1,807;110000159683;P26036
0;520005102;260;Rio Tinto Alcan Inc;29.05.2020;8100073212;F348X317X64 IK50M-H \ S-348;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;30,000;13,582;33,000;0,448;0,000;33,000;0,448;110000159384;P30791
0;520005103;410;Rio Tinto Alcan Inc;29.05.2020;8100073212;F348X317X64 IK50M-H \ S-348;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;100,000;13,582;110,000;1,494;0,000;110,000;1,494;110000159817;P30791
0;520005102;230;Rio Tinto Alcan Inc;29.05.2020;8100073236;F520X213X139 IK50M-H \ EO-G-520;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;36,000;25,177;39,000;0,982;0,000;39,000;0,982;110000159357;P30781
0;520005103;380;Rio Tinto Alcan Inc;29.05.2020;8100073236;F520X213X139 IK50M-H \ EO-G-520;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;120,000;25,177;128,000;3,223;0,000;128,000;3,223;110000159790;P30781
0;520005102;240;Rio Tinto Alcan Inc;29.05.2020;8100073237;F581X213X139 IK50M-H \ EO-D-581;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;36,000;29,694;39,000;1,158;0,000;39,000;1,158;110000159365;P30782
0;520005103;390;Rio Tinto Alcan Inc;29.05.2020;8100073237;F581X213X139 IK50M-H \ EO-D-581;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;120,000;29,694;128,000;3,801;0,000;128,000;3,801;110000159798;P30782
0;520005202;60;Schott AG;10.03.2020;8100075539;500X500X64 ZS65AL \ P6 ZS65c;900793;ZS65AL-9.77203.004-S;H003;'@9V@;HAND;35,000;60,800;44,000;2,675;0,000;44,000;2,675;110000159833;PP6
0;520005042;150;Rio Tinto Alcan Inc;06.03.2020;8100077207;437X402X64 IK50M-H \ 91087-L PD-F50;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;100,000;26,646;104,000;2,771;0,000;104,000;2,771;110000158990;P31028
0;520005042;260;Rio Tinto Alcan Inc;06.03.2020;8100082838;92005 IK50M-H \ 92005 PD-F50;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;25,000;21,496;27,000;0,580;0,000;27,000;0,580;110000159066;P31806
0;520005042;270;Rio Tinto Alcan Inc;06.03.2020;8100082839;92006 IK50M-H \ 92006 PD-F50;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;25,000;21,496;27,000;0,580;0,000;27,000;0,580;110000159074;P31806A
0;520005042;280;Rio Tinto Alcan Inc;06.03.2020;8100082840;92007 IK50M-H \ 92007 PD-F50;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;25,000;17,419;27,000;0,470;0,000;27,000;0,470;110000159082;P31807
0;520005042;290;Rio Tinto Alcan Inc;06.03.2020;8100082841;92008 IK50M-H \ 92008 PD-F50;900573;IK50M-H-9.39403.002-S;H001;'@5F@;HAND;25,000;17,419;27,000;0,470;0,000;27,000;0,470;110000159090;P31807A
0;520005165;10;Tecoglas Ltd.;24.02.2020;8100092493;ML457X311X149 ZS65AL \ o.G.;900793;ZS65AL-9.77203.004-S;H003;'@9V@;HAND;10,000;58,368;11,000;0,642;0,000;11,000;0,642;110000159116;P31809
0;520005202;50;Schott AG;10.03.2020;8100091452;500X500X40 ZS65AL \ 500x500x40 PD-ZS65c;900793;ZS65AL-9.77203.004-S;H003;'@9V@;HAND;30,000;38,000;45,000;1,710;0,000;45,000;1,710;110000159831;P2A
0;520005216;10;Industrial Products International,;17.04.2020;8100076133;F426X225X64 K99-H \ 2205-003 C100f;900522;K99-H-9.69003.003-S;H001;'@9V@;HAND;15,000;19,133;16,000;0,306;0,000;16,000;0,306;110000159845;P30935
0;520005217;10;Industrial Products International,;17.04.2020;8100057195;2707-001 K99-H \ o.G.;900522;K99-H-9.69003.003-S;H001;'@9V@;HAND;15,000;2,895;16,000;0,046;0,000;16,000;0,046;110000159847;P27202
0;520005218;30;Industrial Products International,;17.04.2020;8100057194;2706-002 K99-H \ 2706-002 C100f;900522;K99-H-9.69003.003-S;H001;'@9V@;HAND;22,000;8,815;24,000;0,212;0,000;24,000;0,212;110000159860;P29129
0;520005215;10;Nikolaus Sorg GmbH & Co.KG;21.02.2020;8100054338;HS84/10 Q98X-GF-H \ HS84/10 PD-Si98fc;900866;Q98X-GF-H-9.07703.604-S;H001;'@5F@;HAND;14,000;41,013;16,000;0,656;0,000;16,000;0,656;110000159878;S26588
0;;0;;;8100054338;HS84/10 Q98X-GF-H \ HS84/10 PD-Si98fc;900866;Q98X-GF-H-9.07703.604-S;H001;'@5F@;HAND;100,000;41,013;100,000;4,101;0,000;100,000;4,101;110000159929;S26588
0;520005138;440;Hydro Aluminium A.S.;10.08.2020;8100062959;F250X146X141-1 HR50-H \ 175 PD-S52;900596;HR50-H-9.39803.003-S;H001;'@5F@;HAND;20,000;9,249;22,000;0,203;0,000;22,000;0,203;110000160599;P27454
0;520005138;215;Hydro Aluminium A.S.;20.04.2020;8100072776;F243X158X152 OM60HA-H \ 043 PD-S61+;900585;OM60HA-H-9.41903.000-S;H001;'@5F@;HAND;60,000;10,417;63,000;0,656;0,000;63,000;0,656;110000160561;P27644
0;520005194;70;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100054145;SLH580X462X193 OT70K-H\SLH580X462X193 S7;900590;OT70K-H-9.43003.003-S;H001;'@5F@;HAND;6,000;98,651;7,000;0,691;0,000;7,000;0,691;110000160755;P29659A
0;520005194;80;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100054145;SLH580X462X193 OT70K-H\SLH580X462X193 S7;900590;OT70K-H-9.43003.003-S;H001;'@5F@;HAND;6,000;98,651;7,000;0,691;0,000;7,000;0,691;110000160760;P29659A
0;520005194;350;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092503;WL345X310X230 OT70K-H \ R-54B/37 PD-S70+;900590;OT70K-H-9.43003.003-S;H001;'@5F@;HAND;8,000;45,855;9,000;0,413;0,000;9,000;0,413;110000160765;P31810
0;520005194;360;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092504;F403X232X230 OT70K-H \ R-54B/38 PD-S70+;900590;OT70K-H-9.43003.003-S;H001;'@5F@;HAND;8,000;51,697;9,000;0,465;0,000;9,000;0,465;110000160770;P31811
0;520005194;370;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092505;396/322.232.230 OT70K-H\R-54B/39 PD-S70+;900590;OT70K-H-9.43003.003-S;H001;'@5F@;HAND;4,000;51,349;5,000;0,257;0,000;5,000;0,257;110000160775;P31812
0;520005194;490;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092506;WL345X345X115 OT65K-H \ R-47B/1 PD-S65+;900878;OT65K-H-9.42003.002-S;H001;'@5F@;HAND;112,000;22,308;116,000;2,588;0,000;116,000;2,588;110000160780;P29661
0;520005194;500;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092507;WL345X345X105 OT65K-H \ R-47B/2 PD-S65+;900878;OT65K-H-9.42003.002-S;H001;'@5F@;HAND;10,000;20,380;11,000;0,224;0,000;11,000;0,224;110000160785;P29661A
0;520005194;510;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092508;WL260X230X115 OT65K-H \ R-47B/3 PD-S65+;900878;OT65K-H-9.42003.002-S;H001;'@5F@;HAND;112,000;11,156;116,000;1,294;0,000;116,000;1,294;110000160790;P29662
0;520005194;520;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092509;WL260X230X105 OT65K-H \ R-47B/4 PD-S65+;900878;OT65K-H-9.42003.002-S;H001;'@5F@;HAND;10,000;10,177;11,000;0,112;0,000;11,000;0,112;110000160795;P29662A
0;520005194;530;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092511;83/75.375.230 OT65K-H\83/75.375.230 S65+;900878;OT65K-H-9.42003.002-S;H001;'@5F@;HAND;60,000;17,512;62,000;1,086;0,000;62,000;1,086;110000160800;P29663
0;520005194;540;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092512;83/75.375.220 OT65K-H\83/75.375.220 S65+;900878;OT65K-H-9.42003.002-S;H001;'@5F@;HAND;2,000;16,751;3,000;0,050;0,000;3,000;0,050;110000160805;P29663A
0;520005194;610;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092528;ML69/65.300.230 OT65K-H\R-48B/13 PD-S65+;900878;OT65K-H-9.42003.002-S;H001;'@5F@;HAND;2,000;11,334;3,000;0,034;0,000;3,000;0,034;110000160810;P29664
0;520005194;620;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100092527;ML140/130.300 OT65K-H \ R-48B/14 PD-S65+;900878;OT65K-H-9.42003.002-S;H001;'@5F@;HAND;2,000;22,102;3,000;0,066;0,000;3,000;0,066;110000160815;P29665
0;520005239;10;Weck Glaswerk GmbH;20.02.2020;8100054482;HS94/10 Q98X-GF-H \ HS94/10 Si98fc;900866;Q98X-GF-H-9.07703.604-S;H001;'@5F@;HAND;15,000;46,203;10,000;0,462;0,000;10,000;0,462;110000160817;S25909
0;520004734;20;Aluminij d.d. Mostar;16.03.2020;8100054536;A175 IK46VP \ A175 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-H1;288,000;3,760;297,000;1,117;0,000;297,000;1,117;110000134832;M.-15271
0;520004921;190;Emirates Global Aluminium;02.12.2019;8100053517;ANCHOR315 IK46VP-KF \ o.G.;900697;IK46VP-KF-9.39901.077-S;H001;'@9V@;P-SA-H1;415,000;9,812;20,000;0,196;0,000;20,000;0,196;110000145569;M.-15602A
0;520005052;200;TRIMET ALUMINIUM SE;25.02.2020;8100089986;166X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;4,047;134,000;0,542;0,000;134,000;0,542;110000150135;M.-16381
0;520005053;200;TRIMET ALUMINIUM SE;03.04.2020;8100089986;166X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;260,000;4,047;268,000;1,085;0,000;268,000;1,085;110000150536;M.-16381
0;520005054;200;TRIMET ALUMINIUM SE;05.06.2020;8100089986;166X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;4,047;134,000;0,542;0,000;134,000;0,542;110000150921;M.-16381
0;520005055;200;TRIMET ALUMINIUM SE;21.08.2020;8100089986;166X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;4,047;134,000;0,542;0,000;134,000;0,542;110000151306;M.-16381
0;520005056;200;TRIMET ALUMINIUM SE;01.09.2020;8100089986;166X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;4,047;134,000;0,542;0,000;134,000;0,542;110000151691;M.-16381
0;520005052;250;TRIMET ALUMINIUM SE;25.02.2020;8100089987;251X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;6,120;134,000;0,820;0,000;134,000;0,820;110000150170;M.-16381
0;520005053;250;TRIMET ALUMINIUM SE;03.04.2020;8100089987;251X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;260,000;6,120;268,000;1,640;0,000;268,000;1,640;110000150571;M.-16381
0;520005054;250;TRIMET ALUMINIUM SE;05.06.2020;8100089987;251X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;6,120;134,000;0,820;0,000;134,000;0,820;110000150956;M.-16381
0;520005055;250;TRIMET ALUMINIUM SE;21.08.2020;8100089987;251X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;6,120;134,000;0,820;0,000;134,000;0,820;110000151341;M.-16381
0;520005056;250;TRIMET ALUMINIUM SE;01.09.2020;8100089987;251X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;6,120;134,000;0,820;0,000;134,000;0,820;110000151726;M.-16381
0;520005052;370;TRIMET ALUMINIUM SE;25.02.2020;8100089992;241X166X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;320,000;10,178;330,000;3,359;0,000;330,000;3,359;110000150254;M.-16383
0;520005053;370;TRIMET ALUMINIUM SE;03.04.2020;8100089992;241X166X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;640,000;10,178;660,000;6,717;0,000;660,000;6,717;110000150655;M.-16383
0;520005054;370;TRIMET ALUMINIUM SE;05.06.2020;8100089992;241X166X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;320,000;10,178;330,000;3,359;0,000;330,000;3,359;110000151040;M.-16383
0;520005055;370;TRIMET ALUMINIUM SE;21.08.2020;8100089992;241X166X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;320,000;10,178;330,000;3,359;0,000;330,000;3,359;110000151425;M.-16383
0;520005056;370;TRIMET ALUMINIUM SE;01.09.2020;8100089992;241X166X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;320,000;10,178;330,000;3,359;0,000;330,000;3,359;110000151810;M.-16383
0;520005052;480;TRIMET ALUMINIUM SE;25.02.2020;8100089994;241X180X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;320,000;11,037;330,000;3,642;0,000;330,000;3,642;110000150331;M.-16383
0;520005053;480;TRIMET ALUMINIUM SE;03.04.2020;8100089994;241X180X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;640,000;11,037;660,000;7,284;0,000;660,000;7,284;110000150732;M.-16383
0;520005054;480;TRIMET ALUMINIUM SE;05.06.2020;8100089994;241X180X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;320,000;11,037;330,000;3,642;0,000;330,000;3,642;110000151117;M.-16383
0;520005055;480;TRIMET ALUMINIUM SE;21.08.2020;8100089994;241X180X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;320,000;11,037;330,000;3,642;0,000;330,000;3,642;110000151502;M.-16383
0;520005056;480;TRIMET ALUMINIUM SE;01.09.2020;8100089994;241X180X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;320,000;11,037;330,000;3,642;0,000;330,000;3,642;110000151887;M.-16383
0;520005052;390;TRIMET ALUMINIUM SE;25.02.2020;8100089995;202X120X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;280,000;5,139;289,000;1,485;0,000;289,000;1,485;110000150268;M.-16384
0;520005053;390;TRIMET ALUMINIUM SE;03.04.2020;8100089995;202X120X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;560,000;5,139;577,000;2,965;0,000;577,000;2,965;110000150669;M.-16384
0;520005054;390;TRIMET ALUMINIUM SE;05.06.2020;8100089995;202X120X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;280,000;5,139;289,000;1,485;0,000;289,000;1,485;110000151054;M.-16384
0;520005055;390;TRIMET ALUMINIUM SE;21.08.2020;8100089995;202X120X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;280,000;5,139;289,000;1,485;0,000;289,000;1,485;110000151439;M.-16384
0;520005056;390;TRIMET ALUMINIUM SE;01.09.2020;8100089995;202X120X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;280,000;5,139;289,000;1,485;0,000;289,000;1,485;110000151824;M.-16384
0;520005052;400;TRIMET ALUMINIUM SE;25.02.2020;8100089996;166X120X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;4,223;134,000;0,566;0,000;134,000;0,566;110000150275;M.-16384
0;520005053;400;TRIMET ALUMINIUM SE;03.04.2020;8100089996;166X120X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;260,000;4,223;268,000;1,132;0,000;268,000;1,132;110000150676;M.-16384
0;520005054;400;TRIMET ALUMINIUM SE;05.06.2020;8100089996;166X120X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;4,223;134,000;0,566;0,000;134,000;0,566;110000151061;M.-16384
0;520005055;400;TRIMET ALUMINIUM SE;21.08.2020;8100089996;166X120X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;4,223;134,000;0,566;0,000;134,000;0,566;110000151446;M.-16384
0;520005056;400;TRIMET ALUMINIUM SE;01.09.2020;8100089996;166X120X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;130,000;4,223;134,000;0,566;0,000;134,000;0,566;110000151831;M.-16384
0;520005052;430;TRIMET ALUMINIUM SE;25.02.2020;8100089997;142X120X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;60,000;4,335;62,000;0,269;0,000;62,000;0,269;110000150296;M.-10169
0;520005053;430;TRIMET ALUMINIUM SE;03.04.2020;8100089997;142X120X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;120,000;4,335;124,000;0,538;0,000;124,000;0,538;110000150697;M.-10169
0;520005054;430;TRIMET ALUMINIUM SE;05.06.2020;8100089997;142X120X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;60,000;4,335;62,000;0,269;0,000;62,000;0,269;110000151082;M.-10169
0;520005055;430;TRIMET ALUMINIUM SE;21.08.2020;8100089997;142X120X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;60,000;4,335;62,000;0,269;0,000;62,000;0,269;110000151467;M.-10169
0;520005056;430;TRIMET ALUMINIUM SE;01.09.2020;8100089997;142X120X120 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;60,000;4,335;62,000;0,269;0,000;62,000;0,269;110000151852;M.-10169
0;520005052;190;TRIMET ALUMINIUM SE;25.02.2020;8100089985;127X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;280,000;3,097;289,000;0,895;0,000;289,000;0,895;110000150128;M.-16381
0;520005053;190;TRIMET ALUMINIUM SE;03.04.2020;8100089985;127X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;560,000;3,097;577,000;1,787;0,000;577,000;1,787;110000150529;M.-16381
0;520005054;190;TRIMET ALUMINIUM SE;05.06.2020;8100089985;127X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;280,000;3,097;289,000;0,895;0,000;289,000;0,895;110000150914;M.-16381
0;520005055;190;TRIMET ALUMINIUM SE;21.08.2020;8100089985;127X115X100 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-H1;280,000;3,097;289,000;0,895;0,000;289,000;0,895;110000151299;M.-16381
